type,path,size,modification_time,sha256_hash
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\PFNFRC72T21L840J_2024-03-31_2024-05-06.csv,853,1715325182.905691,d58c9ca7b58e4267fd78b45eb64f48daa03c1de295303b23c6c71a30ec47b1fe
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\PFNFRC72T21L840J_2024-04-06_2024-05-12.csv,853,1715844718.4731164,d58c9ca7b58e4267fd78b45eb64f48daa03c1de295303b23c6c71a30ec47b1fe
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2021-11-03_2022-02-01.csv,3186,1666108313.6687634,0499b1f1001c979968a43c909f0432f0ccc1a9ff8944a604ab711f6671acdf3f
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-04-02_2022-07-01.csv,6747,1664536483.8308878,e582b54bb0367098460d6ab4098d0788cce4664a9d838a8a772023088a068bc9
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-06-06_2022-08-30.csv,8797,1662325477.2477143,f853acc32f2c590ff5cf916d076898dbc63cb43b63eae23fa29935529ed42a35
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-06-23_2022-09-16.csv,8594,1663752687.0234156,2d011a89dd0f6a7e07dcb211047e0b67ece0281d71db7e6a832d3d5a0a40dc3e
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-06-28_2022-09-21.csv,8359,1664204604.884609,02846f657ed2a805f39357ad428246489e2a3e81bde9fb4475fac1af1baba72e
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-07-01_2022-09-24.csv,7698,1664462613.3409731,94dfef5549b3a73dd8e6c03b6f59e961c09f02708aca19d130676c94993e5eb2
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-08-04_2022-09-30.csv,4988,1664815502.1568172,c9423dce7c85dfb4ea4e416bc8c84fd51cff7919ca92b0d6425c4fd322fafac3
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-08-05_2022-10-01.csv,4988,1664888107.7112367,c9423dce7c85dfb4ea4e416bc8c84fd51cff7919ca92b0d6425c4fd322fafac3
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-08-12_2022-11-05.csv,6551,1668088882.8093374,5cfd692a239c183f9362862620eecdfc3d357b2eda146da9bfc7861829842163
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-08-18_2022-10-12.csv,4045,1666019064.3139343,ddeaddd9e3aa1fd005868db7bc1bd1ea0129e3f834a61fb4f7e826f037dddc7c
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-08-26_2022-11-14.csv,6524,1669304550.6824381,e6efbdb667c3ff9ee977d0f74540e55ef95d9fb2ca18398fa9528385b1572267
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-08-29_2022-10-23.csv,3741,1666979566.0622053,5e6af34ab34164d452416a9f3c24e57c957f911044ac9393e9ea15f6f05110bd
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-08-30_2022-10-24.csv,3741,1667029279.210756,5e6af34ab34164d452416a9f3c24e57c957f911044ac9393e9ea15f6f05110bd
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-09-01_2022-10-26.csv,3741,1667219935.0490427,5e6af34ab34164d452416a9f3c24e57c957f911044ac9393e9ea15f6f05110bd
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-09-03_2022-10-28.csv,2830,1667401749.642196,c8ab1414acc8919c1c46449faf0fdc28ff67c9df03baa03b30ecdcca9c2e1b41
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-09-04_2022-10-01.csv,2371,1664894426.127028,7f81ac2c6890fe68a89f309df167ea5b8de02b8156bc656235b6fe501824b223
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-09-09_2022-10-06.csv,2383,1665269689.0437634,fab10b0d91a6bfa521a6eadf8ce5396fc1ba17c178018759fdcff46ec6d09149
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-09-22_2022-11-06.csv,4170,1668169886.5984101,ba8e99f1fac48f01dc16c7f454b82a560ed174e136544daee3906fc14dc93a0d
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-09-24_2022-11-03.csv,3943,1668356745.683024,760708328bc577d3e5902d9aed912effc1666c366b69efba81d051825902eab4
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-09-30_2022-11-09.csv,3520,1668833228.1996107,3e5caceb9bd17f67acdd05d9c8fcc6cd4ca876f0f58ead99c2e7e3f152968a25
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-10-12_2022-12-06.csv,4216,1670756228.6984167,53fb26edd4acaced36451248828c3e341173152702237ff4b1413e3439342bb2
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-10-14_2022-12-01.csv,4216,1670044783.2576475,53fb26edd4acaced36451248828c3e341173152702237ff4b1413e3439342bb2
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-10-17_2022-12-11.csv,4216,1671217082.4883952,53fb26edd4acaced36451248828c3e341173152702237ff4b1413e3439342bb2
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-10-23_2022-11-02.csv,1925,1667827441.194749,50e4415a53af3ee533e7fd0305dca9d5d347897a290df77182e5f8b19a031b33
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-10-27_2022-12-21.csv,4517,1672084648.8788176,52d069b5c3196022e97da14c6201daf3b9729a5977411d88433d1683f5dccbf1
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-11-06_2022-12-31.csv,2932,1672917587.9039154,cb6c0710195aa42e0e1ea5741c15a0a9308288c44ccd4b03c0e514013cc94e65
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-12-17_2023-01-10.csv,1037,1673407594.822757,c13b98bb5cf6cabca91952bdddf14ec668446f08ca4d32fbbdf83260ad4032ff
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-12-19_2023-01-12.csv,1037,1673649801.3610537,c13b98bb5cf6cabca91952bdddf14ec668446f08ca4d32fbbdf83260ad4032ff
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-12-20_2023-01-11.csv,1037,1673716818.875173,c13b98bb5cf6cabca91952bdddf14ec668446f08ca4d32fbbdf83260ad4032ff
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-12-20_2023-01-13.csv,1037,1673663885.9217982,c13b98bb5cf6cabca91952bdddf14ec668446f08ca4d32fbbdf83260ad4032ff
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-12-21_2023-01-13.csv,574,1673794835.8439775,6c2295949129c66a4315fb63cbd2c98a8918dfeafb514327e7cc5dd4870602af
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-12-26_2023-01-18.csv,553,1674245381.2584054,3af286689649633a8ac399ac2bb260ef9e029c645ba9809090025a6ae4088bb3
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-12-29_2023-01-27.csv,1212,1674984581.1791427,f867f165685feb99d187f4c3a4d13edcd0d0bfdf318651ea2a095e3b5fd81c3e
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2022-12-31_2023-01-29.csv,1438,1675136821.5821903,f5cb7ef159e090a12e31fdf79cf5b14fe3b8b2b83e85a88460c245502e2b0b76
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-01_2023-01-29.csv,1438,1675150691.5407264,f5cb7ef159e090a12e31fdf79cf5b14fe3b8b2b83e85a88460c245502e2b0b76
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-01_2023-02-02.csv,1438,1675525379.9698834,f5cb7ef159e090a12e31fdf79cf5b14fe3b8b2b83e85a88460c245502e2b0b76
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-01_2023-02-03.csv,1438,1675846272.887707,f5cb7ef159e090a12e31fdf79cf5b14fe3b8b2b83e85a88460c245502e2b0b76
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-01_2023-02-04.csv,1438,1675937403.9988954,f5cb7ef159e090a12e31fdf79cf5b14fe3b8b2b83e85a88460c245502e2b0b76
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-01_2023-02-16.csv,1438,1676985933.5881345,f5cb7ef159e090a12e31fdf79cf5b14fe3b8b2b83e85a88460c245502e2b0b76
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-01_2023-02-24.csv,2572,1677687855.4033105,30552f3cda72ac12e63670376c0aab9e2a801aca02c964af9ccf90cb0526dff7
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-06_2023-03-01.csv,2819,1678105568.7868588,abd9a1c4f829cb93c5c1d9fc836569eb8a8f24b847aa270ad87a34734dea50b8
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-08_2023-03-03.csv,2819,1678282237.5943117,abd9a1c4f829cb93c5c1d9fc836569eb8a8f24b847aa270ad87a34734dea50b8
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-09_2023-02-24.csv,2572,1677670344.397376,30552f3cda72ac12e63670376c0aab9e2a801aca02c964af9ccf90cb0526dff7
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-10_2023-03-05.csv,2819,1678445429.806217,abd9a1c4f829cb93c5c1d9fc836569eb8a8f24b847aa270ad87a34734dea50b8
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-12_2023-03-08.csv,3288,1678708745.8086455,e8aa169e5f1eeda83642a9f6a3419812e082eca70ca577fe73b3f95a3aec61a7
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-24_2023-03-20.csv,3535,1679734393.9168925,c6e1651e636c0b022198e6eefd2de2398018b61ef714d19a35c6a78a570cb9cc
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-01-31_2023-03-27.csv,2872,1680375207.8873105,ab5ae240b1f20c008c44371f155817b30243afc83b5703826b1358f855c22de9
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-02-06_2023-04-02.csv,3246,1680855754.6311467,3d23d676bca2735960f958d1021dead6548854c58eb695e9a7b589f08c43d794
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-02-08_2023-05-06.csv,4756,1683635793.5850837,87470317b40557ca1d0d69ca121b7a162db43625392cdac43b6100938c9e1563
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-02-09_2023-04-05.csv,3246,1681138787.078213,3d23d676bca2735960f958d1021dead6548854c58eb695e9a7b589f08c43d794
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-02-10_2023-05-08.csv,4990,1683800578.4950757,ea1c23c241efef0503f4796defe41cce0da99eae4ba65ca053f5f8e40ea6f517
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-02-12_2023-05-10.csv,4990,1683997585.9402082,ea1c23c241efef0503f4796defe41cce0da99eae4ba65ca053f5f8e40ea6f517
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-02-22_2023-04-20.csv,3505,1682264284.6885753,f460ae1269e7539b68c8548a7c23d49c4057e5ac7f94d9e2e2325c4b55bf40c7
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-03-16_2023-05-13.csv,3987,1684139785.0921817,c20ddf7b13611eef34537ddc3f821f6946116a67c229eab9d3b21525952348df
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-03-18_2023-05-14.csv,3965,1684314421.2189388,62101f66927ff5ca8ad96718d7b151eaa453f7411ef8687d427cbf8661e62106
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-03-19_2023-05-15.csv,3965,1684420812.202539,62101f66927ff5ca8ad96718d7b151eaa453f7411ef8687d427cbf8661e62106
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-03-21_2023-05-17.csv,3723,1684574031.8327522,ba81ae460abc7af177cab8cd44a8bc14501aeb13eedfc8aa89f7565d7ab0bb7e
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-03-23_2023-05-19.csv,3723,1684758508.4090917,ba81ae460abc7af177cab8cd44a8bc14501aeb13eedfc8aa89f7565d7ab0bb7e
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-03-24_2023-04-08.csv,1512,1681401755.8659098,c2533a4d59bcf330fcca0ef9675a6edc1a7b6cb87328b9311c1f51e883df1d36
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-03-30_2023-05-26.csv,3034,1685357272.24905,59783334bff3cc923043c6d9758b0beda9c6606970bc151559fd0032a56243c9
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-04-01_2023-05-28.csv,3034,1685538825.302621,59783334bff3cc923043c6d9758b0beda9c6606970bc151559fd0032a56243c9
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-04-03_2023-05-30.csv,2554,1685713774.272419,1d79068e4137882102403cba76b66446f1e9345584933d350515744650c792bc
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-04-03_2023-05-31.csv,2780,1685736480.5708084,577be8f833482a0431e8f643d069d0bfceba5972dd4c0316238a7b255c853111
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-04-05_2023-06-01.csv,2780,1685899926.2667992,577be8f833482a0431e8f643d069d0bfceba5972dd4c0316238a7b255c853111
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-04-06_2023-06-02.csv,2780,1685946415.6432157,577be8f833482a0431e8f643d069d0bfceba5972dd4c0316238a7b255c853111
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-04-07_2023-06-03.csv,3250,1686071106.2927823,c2f9bb9916c3cd816616ddc3c8c22b8f318b7cab8905f508ca5a4cad8211c9d3
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-05-01_2023-06-03.csv,2002,1686212518.4004548,98540a90dd70d7b490742bbbaeced6e7355bbca71f2cbc9ab2d42d182ab55418
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-05-22_2023-06-16.csv,1497,1687357967.7017345,d50aecf563976ada5a3f4f914e0664a2428e7c129fb986f1ec9974ed5db7c191
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-05-23_2023-06-17.csv,1989,1687427249.318114,07acffdde4f50333be7ef840009a6aa1bcc89782174eebe6fdbe0effc5ea1e3f
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-05-24_2023-06-03.csv,1039,1686235131.3329167,9011bc74e5907d370106739f75b050de54748c005cd7f0777d185dc10b01e9a1
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-05-24_2023-06-18.csv,2710,1687528102.0105143,694ec00b0898b01d0d3883ae8e31a306639be69de176877795005800f084edc7
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-05-25_2023-06-04.csv,1039,1686298305.9523163,9011bc74e5907d370106739f75b050de54748c005cd7f0777d185dc10b01e9a1
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-05-26_2023-06-05.csv,1039,1686403895.7401845,9011bc74e5907d370106739f75b050de54748c005cd7f0777d185dc10b01e9a1
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-05-28_2023-06-07.csv,1268,1686580766.6089182,da71a54bafdad7b818d88ce3d56fb954bb0bd01738b645b14ada5136be110c94
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-05-28_2023-06-22.csv,2938,1687857445.750367,697ca9f6e92feab1d46f7fb578ca14dbfef2ce56f23ee36f864490fb428e72d4
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-03_2023-06-28.csv,2738,1688376789.4198425,d3ffa5c43d2236b177d362323acf1762937dc4640e29135a7e824dcdb48bce84
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-15_2023-07-20.csv,4846,1690282525.0139258,350020d53f2321bcdddd23ce64b319e770bb03d4a299a75c860aabe68f9be147
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-16_2023-07-21.csv,4846,1690391922.5158834,350020d53f2321bcdddd23ce64b319e770bb03d4a299a75c860aabe68f9be147
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-17_2023-07-22.csv,4846,1690449172.5476036,350020d53f2321bcdddd23ce64b319e770bb03d4a299a75c860aabe68f9be147
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-19_2023-07-24.csv,3633,1690651590.3059084,2e778e6efa53daf36dc31b0ce392eb538df83ed0a387d54486c89555c6a4aa10
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-22_2023-07-27.csv,3405,1690890522.9316664,d8bc5e0264a902c78f956819d1dcb0759d0b24e711006665ea40c219b0ab6534
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-23_2023-06-30.csv,1287,1688401365.3858202,5a4f822966d092c3651afaeb30a2497091b550b18623961e0ef9785da1736554
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-23_2023-07-03.csv,1749,1688768961.7088594,4e5fcce68ab40ff34dafbdfc64e88a3d5aba1d4a62fa18d8b6c155d72ae80ddd
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-23_2023-07-28.csv,3405,1690994216.1833563,d8bc5e0264a902c78f956819d1dcb0759d0b24e711006665ea40c219b0ab6534
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-26_2023-07-31.csv,2909,1691219493.0877602,1c709b61e27b2ea392bc4a72a3c8b94bdae53104bf2122cb3025111562b3072b
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-28_2023-07-03.csv,1253,1689236672.5121665,07891e29face84e6eb6296784fa300298482cd0b2a9d56fa398ba4e2298d823b
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-28_2023-08-02.csv,2909,1691404866.73492,1c709b61e27b2ea392bc4a72a3c8b94bdae53104bf2122cb3025111562b3072b
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-06-29_2023-07-04.csv,1490,1689338196.9876902,80c908baa70195c3b4f92f7af766ae082ebd9f2249572c19a01c53a95a53d3dc
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-07-08_2023-08-17.csv,2427,1693150469.603954,b98e2cf25be6da6e299d7a886d47d6a5dd1b382d824910d8b04d4c2b6438fe8b
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-07-14_2023-08-31.csv,3338,1693664746.6654463,45ae01742020930267030382b329afb8bf651745e0bd99fb268f81b3c583a9b0
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-06_2023-09-10.csv,2425,1694777042.0814657,256d6534c6d334c278d83cdd566d3ac9055b569a41d6b86ae7295e38615059d1
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-07_2023-09-11.csv,3128,1694862007.7675116,c458e1efa20eb3a423cc8683ba87125b6bbfd5e53b80629576f1b44828e1c1f1
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-08_2023-10-01.csv,5004,1696715892.1722293,eac8cbeb87cfeb42e1afa51fd9bf52acc8984bf68db3d1396717c8240cdc8d55
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-11_2023-09-15.csv,2916,1695215788.8742714,825a6530a8b3efb0643641a2f8c5c2c4371bc19e59b4aec4e1b22901af73fc4b
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-12_2023-09-16.csv,2657,1695302432.7585561,6949963aaaaad550d6fd78e83213a8c69ea127a432d9baf142c51379e18fec41
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-14_2023-10-07.csv,4315,1697194333.6055555,948df60247769fe233a265ae81392d143ba97f75b4e862cf308052ee8c963f22
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-15_2023-10-08.csv,4315,1697284746.2765963,948df60247769fe233a265ae81392d143ba97f75b4e862cf308052ee8c963f22
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-16_2023-09-20.csv,3383,1695641309.0336761,e0b0b69f247e0edb761b347d6053c3b7ae5290c1735266cae7bba89a1665678e
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-16_2023-10-09.csv,4315,1697389879.1229753,948df60247769fe233a265ae81392d143ba97f75b4e862cf308052ee8c963f22
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-21_2023-09-25.csv,4083,1696072886.7236161,1324b5b120d3a2289471143317c354fad06231335d1d502d16f5969c3b81ef00
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-22_2023-09-26.csv,4083,1696161297.479149,1324b5b120d3a2289471143317c354fad06231335d1d502d16f5969c3b81ef00
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-25_2023-10-01.csv,4083,1696418208.8614807,1324b5b120d3a2289471143317c354fad06231335d1d502d16f5969c3b81ef00
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-26_2023-10-01.csv,4083,1696521548.9139361,1324b5b120d3a2289471143317c354fad06231335d1d502d16f5969c3b81ef00
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-08-27_2023-10-02.csv,3639,1696593389.813807,8580ecbe8f44ec0423afbf222c0cd4404e34a10c831bd80b69de2454f85cd287
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-09-17_2023-10-21.csv,3150,1698406434.7151232,22a61f08103490fd30341a7627b8b5ddd3fc50818593b9e79386e04a0e3f2a2a
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-09-19_2023-10-23.csv,2896,1698586952.252925,dd2ccb6cbd7995e61b3ddba75458d7fc058aa92043e3654c18344e4f471a2849
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-09-20_2023-10-01.csv,1278,1696498976.6408978,84c1891e56268695464e973ff1813735b2553ac1a15fb7b18d7cbc41f8d02fb7
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-09-28_2023-11-22.csv,3328,1701077135.9635043,057e1dfdf71832a51bffa8f0a410de55061ceba704e8fbaafd874ff9897f9d90
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-09-30_2023-11-24.csv,3328,1701276328.5078537,057e1dfdf71832a51bffa8f0a410de55061ceba704e8fbaafd874ff9897f9d90
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-10-02_2023-11-05.csv,2651,1699736664.1877875,0cbb2f00e1fc61f1b6e63df0e6c382a4ce5cac30cea9e1a6a2ef30d407cc863a
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-10-03_2023-11-06.csv,2651,1699752625.4603949,0cbb2f00e1fc61f1b6e63df0e6c382a4ce5cac30cea9e1a6a2ef30d407cc863a
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-10-05_2023-11-29.csv,3575,1701680319.4793928,3bb54cb35af1368f57d8d3f0d159ed33a901e5312b2e5f8af8e134b216160792
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-10-06_2023-11-30.csv,3575,1701788274.6326194,3bb54cb35af1368f57d8d3f0d159ed33a901e5312b2e5f8af8e134b216160792
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-10-07_2023-12-01.csv,3575,1701887307.007688,3bb54cb35af1368f57d8d3f0d159ed33a901e5312b2e5f8af8e134b216160792
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-10-12_2023-12-06.csv,3838,1702288616.7376432,4480613edf195c18e6738a725ef6182337c08b8ad1b683f5fabc6f8d1b158b86
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-10-19_2023-12-13.csv,4507,1702895557.9362912,054772a1bec68811d8302ee3f3bd4a6e718179225f87e9bd0577ab5032dba2e7
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-10-21_2023-12-15.csv,4968,1703068358.8033817,73a55538e7283832f61b0456b19c677e5ee9cde0fad3f1f0c72b4e751be14a7e
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-10-22_2023-12-16.csv,4968,1703175210.368672,73a55538e7283832f61b0456b19c677e5ee9cde0fad3f1f0c72b4e751be14a7e
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-12-03_2023-12-20.csv,3577,1703366161.585242,ae2010aa105ead82aae048fed0ef0ec9ff205c8c1b453733db0500263101e155
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-12-03_2024-01-07.csv,5445,1705065750.0556319,c5484c8eafe72331e8bea86aa4cb80a104622e08ea1105c63de1c711601cc5ce
f,C:\Users\Stefy\Downloads\Source\FTA\CSV\RTTBBR70R63L840C_2023-12-04_2023-12-21.csv,3344,1703420648.7617202,d0f79b1cb66554371fe4360076aa228c5095fc3da647e1f2938668e91478c0bf
